,right,lat,lon,wealth,lively,beautiful,depressing,boring,unsafe
803,513f2d62fdc9f0358700da1c,52.424988,13.18881799999997,0.0,0.0,33.33333333333333,100.0,100.0,66.66666666666666
804,513f2f14fdc9f0358700dd0a,52.545098,13.171272999999928,0.0,100.0,100.0,0.0,0.0,
805,513f2ffdfdc9f0358700de78,52.46134,13.340791999999963,0.0,20.0,0.0,20.0,20.0,0.0
806,513f2b6bfdc9f0358700d6c9,52.597651,13.390335999999934,50.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333
807,513f3018fdc9f0358700de8c,52.553052,13.437525999999934,66.66666666666666,28.57142857142857,33.33333333333333,0.0,0.0,
808,513f2d05fdc9f0358700d979,52.419861,13.371995999999967,0.0,50.0,,50.0,50.0,100.0
809,513f2da3fdc9f0358700da89,52.439923,13.327184999999986,50.0,0.0,0.0,0.0,0.0,50.0
810,513f28b1fdc9f0358700d236,52.427638,13.25380999999993,66.66666666666666,50.0,0.0,0.0,0.0,66.66666666666666
811,513f2fd7fdc9f0358700de4a,52.484012,13.335303000000067,50.0,50.0,50.0,100.0,100.0,50.0
812,513f2fb7fdc9f0358700de13,52.545625,13.594039000000066,66.66666666666666,0.0,100.0,100.0,100.0,
813,513f324efdc9f0358700e063,52.434303,13.365580000000024,66.66666666666666,25.0,75.0,,,58.333333333333336
814,513f30eefdc9f0358700df3e,52.582125,13.37497600000006,0.0,40.0,0.0,,,10.0
815,513f2c92fdc9f0358700d8c0,52.505539,13.448401999999987,100.0,83.33333333333334,0.0,100.0,100.0,50.0
816,513f2a94fdc9f0358700d56b,52.499708,13.468790000000013,50.0,100.0,66.66666666666666,33.33333333333333,33.33333333333333,50.0
817,513f29fefdc9f0358700d475,52.438856,13.25613599999997,0.0,71.42857142857143,0.0,100.0,100.0,0.0
818,513f295bfdc9f0358700d352,52.45418,13.31827199999998,100.0,100.0,50.0,0.0,0.0,
819,513f2ca3fdc9f0358700d8de,52.507449,13.223884999999996,66.66666666666666,0.0,33.33333333333333,,,100.0
820,513f29dffdc9f0358700d441,52.543043,13.436855000000037,50.0,50.0,50.0,,,22.22222222222222
821,513f2d04fdc9f0358700d977,52.477891,13.441528999999946,0.0,,,,,60.0
822,513f32b5fdc9f0358700e0c5,52.527925,13.603027999999997,0.0,50.0,100.0,,,60.0
823,513f2b02fdc9f0358700d623,52.551052,13.156824000000029,50.0,100.0,100.0,,,
824,513f2df6fdc9f0358700db28,52.583664,13.416308999999956,0.0,0.0,25.0,0.0,0.0,66.66666666666666
825,513f3371fdc9f0358700e156,52.55965,13.150709000000006,0.0,50.0,100.0,100.0,100.0,100.0
826,513f2cb9fdc9f0358700d903,52.460878,13.400345000000016,33.33333333333333,0.0,0.0,0.0,0.0,0.0
827,513f2b4ffdc9f0358700d69c,52.596561,13.291741000000002,100.0,28.57142857142857,0.0,,,0.0
828,513f295bfdc9f0358700d351,52.490138,13.511425000000033,0.0,0.0,50.0,100.0,100.0,77.77777777777779
829,513f2b90fdc9f0358700d709,52.415908,13.35146599999996,33.33333333333333,,50.0,0.0,0.0,0.0
830,513f2b3dfdc9f0358700d685,52.423328,13.371447999999988,50.0,50.0,50.0,,,75.0
831,513f2f63fdc9f0358700dd8d,52.486806,13.356917000000069,0.0,0.0,0.0,0.0,0.0,33.33333333333333
832,513f2ec2fdc9f0358700dc8b,52.563104,13.554155000000035,0.0,25.0,50.0,50.0,50.0,0.0
833,513f33acfdc9f0358700e18c,52.511459,13.61484900000005,0.0,100.0,0.0,0.0,0.0,0.0
834,513f294bfdc9f0358700d336,52.394435,13.413174000000026,100.0,,0.0,,,40.0
835,513f317bfdc9f0358700dfb9,52.5148,13.434830000000034,50.0,,0.0,,,33.33333333333333
836,513f2bc9fdc9f0358700d76a,52.461085,13.337411999999972,100.0,33.33333333333333,0.0,,,
837,513f2e8dfdc9f0358700dc2f,52.623277,13.324202000000014,100.0,71.42857142857143,,100.0,100.0,42.857142857142854
838,513f2be8fdc9f0358700d7a0,52.584427,13.388116999999966,100.0,0.0,0.0,0.0,0.0,0.0
839,513f32e0fdc9f0358700e0e3,52.526715,13.424253000000022,100.0,,33.33333333333333,,,50.0
840,513f2ad0fdc9f0358700d5d3,52.538158,13.345505000000005,50.0,50.0,100.0,0.0,0.0,11.11111111111111
841,513f2945fdc9f0358700d32b,52.471329,13.328531999999996,50.0,0.0,0.0,0.0,0.0,0.0
842,513f2a75fdc9f0358700d53d,52.581723,13.367695000000026,0.0,40.0,0.0,,,40.0
843,513f2cb2fdc9f0358700d8f2,52.434637,13.542419999999993,0.0,25.0,100.0,100.0,100.0,33.33333333333333
844,513f2e3efdc9f0358700db99,52.463114,13.285890999999992,33.33333333333333,60.0,25.0,60.0,60.0,100.0
845,513f2afffdc9f0358700d61b,52.605568,13.36907199999996,100.0,66.66666666666666,66.66666666666666,100.0,100.0,80.0
846,513f2f72fdc9f0358700dda4,52.55063,13.39482799999996,100.0,33.33333333333333,0.0,,,33.33333333333333
847,513f2daffdc9f0358700daa3,52.502269,13.305666999999971,33.33333333333333,100.0,,0.0,0.0,28.57142857142857
848,513f314afdc9f0358700df8c,52.620118,13.35522500000002,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0
849,513f2d1dfdc9f0358700d99f,52.525838,13.221587999999995,25.0,50.0,0.0,0.0,0.0,33.33333333333333
850,513f30b0fdc9f0358700df0a,52.53619,13.167580000000044,50.0,100.0,66.66666666666666,,,55.55555555555556
851,513f2be1fdc9f0358700d796,52.48483,13.58154300000001,50.0,60.0,100.0,0.0,0.0,0.0
852,513f2a86fdc9f0358700d554,52.546968,13.141321000000062,0.0,,100.0,100.0,100.0,40.0
853,513f2f4afdc9f0358700dd5c,52.470333,13.376026000000024,100.0,50.0,100.0,,,33.33333333333333
854,513f310bfdc9f0358700df55,52.416603,13.54308100000003,0.0,0.0,25.0,0.0,0.0,66.66666666666666
855,513f2ca8fdc9f0358700d8e4,52.585589,13.357920000000036,0.0,33.33333333333333,0.0,0.0,0.0,0.0
856,513f293ffdc9f0358700d31f,52.520337,13.49906999999996,0.0,50.0,,100.0,100.0,100.0
857,513f2c15fdc9f0358700d7ea,52.425401,13.371980000000008,100.0,66.66666666666666,25.0,,,28.57142857142857
858,513f2b99fdc9f0358700d718,52.510992,13.618201,0.0,25.0,0.0,0.0,0.0,0.0
859,513f2bc9fdc9f0358700d76c,52.460718,13.376717999999984,0.0,0.0,50.0,,,0.0
860,513f317efdc9f0358700dfbc,52.577798,13.31357700000001,50.0,0.0,50.0,,,50.0
861,513f2a03fdc9f0358700d47c,52.573317,13.53067299999998,50.0,0.0,50.0,100.0,100.0,50.0
862,513f3026fdc9f0358700de98,52.479252,13.28876200000002,0.0,0.0,50.0,0.0,0.0,0.0
863,513f2f48fdc9f0358700dd59,52.537843,13.62032899999997,50.0,0.0,100.0,50.0,50.0,33.33333333333333
864,513f29bdfdc9f0358700d40a,52.493412,13.391205000000014,16.666666666666664,0.0,100.0,100.0,100.0,50.0
865,513f31b1fdc9f0358700dfde,52.525469,13.527285000000006,100.0,0.0,0.0,100.0,100.0,50.0
866,513f2d33fdc9f0358700d9c4,52.576968,13.299716999999989,0.0,,66.66666666666666,75.0,75.0,50.0
867,513f336ffdc9f0358700e154,52.55499,13.51231400000006,50.0,66.66666666666666,50.0,0.0,0.0,25.0
868,513f2be6fdc9f0358700d79e,52.45989,13.362157000000025,0.0,20.0,33.33333333333333,0.0,0.0,27.27272727272727
869,513f30d2fdc9f0358700df28,52.49069,13.566137000000026,0.0,,100.0,100.0,100.0,100.0
870,513f30fffdc9f0358700df4b,52.582702,13.384097999999994,0.0,0.0,0.0,0.0,0.0,25.0
871,513f2d6cfdc9f0358700da32,52.530212,13.319541999999956,50.0,20.0,0.0,,,0.0
872,513f2efafdc9f0358700dce1,52.480181,13.47470599999997,25.0,20.0,0.0,0.0,0.0,0.0
873,513f29b0fdc9f0358700d3f4,52.573053,13.354828999999995,50.0,66.66666666666666,33.33333333333333,20.0,20.0,50.0
874,513f3271fdc9f0358700e087,52.607812,13.290076,100.0,66.66666666666666,0.0,0.0,0.0,77.77777777777779
875,513f2de7fdc9f0358700db09,52.442196,13.29572600000006,50.0,33.33333333333333,0.0,0.0,0.0,33.33333333333333
876,513f2b78fdc9f0358700d6e1,52.470682,13.420311999999967,100.0,0.0,0.0,0.0,0.0,50.0
877,513f2d8dfdc9f0358700da6b,52.578306,13.414630999999986,50.0,100.0,,100.0,100.0,44.44444444444444
878,513f2eb3fdc9f0358700dc6f,52.554744,13.147149000000011,50.0,33.33333333333333,0.0,,,0.0
879,513f3088fdc9f0358700deeb,52.604341,13.342419999999947,100.0,50.0,50.0,0.0,0.0,
880,513f2f86fdc9f0358700ddbe,52.419919,13.387340999999992,100.0,57.14285714285714,100.0,50.0,50.0,50.0
881,513f2a09fdc9f0358700d486,52.537676,13.47848399999998,0.0,75.0,33.33333333333333,0.0,0.0,22.22222222222222
882,513f29d5fdc9f0358700d430,52.419228,13.31589299999996,0.0,75.0,66.66666666666666,0.0,0.0,83.33333333333334
883,513f2a6afdc9f0358700d52b,52.495209,13.560033999999971,0.0,40.0,0.0,,,0.0
884,513f2fb4fdc9f0358700de11,52.56475,13.54968800000006,0.0,0.0,33.33333333333333,,,100.0
885,513f2a9afdc9f0358700d577,52.597498,13.418451000000005,40.0,66.66666666666666,0.0,100.0,100.0,50.0
886,513f2ce9fdc9f0358700d950,52.619492,13.353555000000028,100.0,33.33333333333333,,,,50.0
887,513f2d0cfdc9f0358700d985,52.530081,13.551496000000045,0.0,50.0,40.0,,,2.127659574468085
888,513f3190fdc9f0358700dfc6,52.555656,13.188125000000014,66.66666666666666,,50.0,0.0,0.0,57.14285714285714
889,513f3025fdc9f0358700de97,52.48707,13.599826000000007,0.0,0.0,0.0,50.0,50.0,28.57142857142857
890,513f2965fdc9f0358700d36b,52.602641,13.34802400000001,0.0,0.0,100.0,0.0,0.0,33.33333333333333
891,513f2e7dfdc9f0358700dc0a,52.53449,13.537915999999996,0.0,40.0,100.0,0.0,0.0,33.33333333333333
892,513f2dacfdc9f0358700da9f,52.420411,13.42613700000004,0.0,50.0,0.0,,,0.0
893,513f3175fdc9f0358700dfb1,52.439345,13.312568000000056,33.33333333333333,57.14285714285714,0.0,,,33.33333333333333
894,513f2ccdfdc9f0358700d922,52.521482,13.57003599999996,100.0,42.857142857142854,100.0,100.0,100.0,50.0
895,513f3245fdc9f0358700e05e,52.601574,13.284108999999944,40.0,,,100.0,100.0,50.0
896,513f2ea4fdc9f0358700dc57,52.458123,13.31737899999996,0.0,50.0,0.0,50.0,50.0,0.0
897,513f28aefdc9f0358700d233,52.538217,13.512040999999954,0.0,66.66666666666666,0.0,0.0,0.0,100.0
898,513f3281fdc9f0358700e097,52.44082,13.537196999999992,0.0,0.0,50.0,0.0,0.0,75.0
899,513f30c3fdc9f0358700df1d,52.547347,13.49557500000003,0.0,50.0,,50.0,50.0,50.0
900,513f2d9bfdc9f0358700da80,52.504465,13.241433000000027,66.66666666666666,50.0,33.33333333333333,50.0,50.0,0.0
901,513f2af7fdc9f0358700d60f,52.407041,13.550707999999986,100.0,100.0,66.66666666666666,,,33.33333333333333
902,513f2e7efdc9f0358700dc0c,52.511962,13.617455000000064,33.33333333333333,0.0,0.0,0.0,0.0,0.0
903,513f2b30fdc9f0358700d66c,52.470128,13.339101000000028,0.0,37.5,0.0,25.0,25.0,100.0
904,513f2bc0fdc9f0358700d75f,52.482122,13.444995000000064,100.0,28.57142857142857,0.0,0.0,0.0,50.0
905,513f2ed3fdc9f0358700dca2,52.459748,13.429838000000018,0.0,37.5,100.0,0.0,0.0,25.0
906,513f3093fdc9f0358700def5,52.587389,13.39693299999999,0.0,0.0,,0.0,0.0,33.33333333333333
907,513f2ed7fdc9f0358700dcaa,52.514424,13.294254000000024,50.0,25.0,100.0,0.0,0.0,0.0
908,513f2d2ffdc9f0358700d9bd,52.462012,13.492142999999942,100.0,60.0,100.0,0.0,0.0,100.0
909,513f2d8afdc9f0358700da65,52.550921,13.472227999999973,100.0,50.0,25.0,,,
910,513f2f4bfdc9f0358700dd5d,52.548366,13.355864999999994,100.0,0.0,66.66666666666666,,,100.0
911,513f2e0bfdc9f0358700db4b,52.484524,13.342903999999976,66.66666666666666,0.0,66.66666666666666,,,71.42857142857143
912,513f2b21fdc9f0358700d653,52.540048,13.366122000000018,0.0,27.27272727272727,0.0,33.33333333333333,33.33333333333333,0.0
913,513f302afdc9f0358700de9b,52.583897,13.42765499999996,100.0,0.0,,0.0,0.0,
914,513f2b8cfdc9f0358700d702,52.448968,13.436103000000005,0.0,20.0,0.0,0.0,0.0,0.0
915,513f2c88fdc9f0358700d8ac,52.62163,13.339926999999989,0.0,33.33333333333333,0.0,0.0,0.0,0.0
916,513f2d12fdc9f0358700d98e,52.52083,13.15009299999997,75.0,75.0,25.0,,,75.0
917,513f30c3fdc9f0358700df1c,52.569388,13.568412999999964,100.0,33.33333333333333,50.0,0.0,0.0,33.33333333333333
918,513f29b9fdc9f0358700d402,52.426769,13.46970399999998,0.0,0.0,66.66666666666666,0.0,0.0,16.666666666666664
919,513f2f89fdc9f0358700ddc3,52.5172,13.323662000000011,0.0,100.0,,,,0.0
920,513f2e22fdc9f0358700db69,52.524551,13.423939000000018,50.0,0.0,33.33333333333333,0.0,0.0,0.0
921,513f2fadfdc9f0358700de05,52.427426,13.215220000000045,0.0,14.285714285714285,100.0,,,75.0
922,513f2cebfdc9f0358700d954,52.531117,13.46257300000002,66.66666666666666,0.0,0.0,,,25.0
923,513f29c4fdc9f0358700d411,52.541844,13.59431799999993,0.0,40.0,0.0,50.0,50.0,75.0
924,513f29bbfdc9f0358700d405,52.509204,13.610600999999974,0.0,50.0,50.0,0.0,0.0,0.0
925,513f2ebafdc9f0358700dc79,52.425205,13.529213000000029,100.0,80.0,0.0,0.0,0.0,0.0
926,513f2dc3fdc9f0358700dac9,52.613399,13.314075000000004,50.0,100.0,33.33333333333333,,,20.0
927,513f2eb6fdc9f0358700dc73,52.53076,13.511783000000037,50.0,75.0,0.0,100.0,100.0,55.55555555555556
928,513f2e08fdc9f0358700db46,52.433175,13.397719000000052,100.0,25.0,0.0,0.0,0.0,44.44444444444444
929,513f2baefdc9f0358700d73f,52.524567,13.379296000000068,0.0,,0.0,0.0,0.0,0.0
930,513f2e0efdc9f0358700db4f,52.628404,13.300220999999963,0.0,60.0,0.0,0.0,0.0,0.0
931,513f2a7ffdc9f0358700d54e,52.509718,13.368164999999976,100.0,14.285714285714285,25.0,100.0,100.0,0.0
932,513f2fb2fdc9f0358700de0d,52.464844,13.321192999999994,0.0,0.0,0.0,0.0,0.0,37.5
933,513f2b31fdc9f0358700d66e,52.454626,13.441743999999971,0.0,0.0,100.0,,,0.0
934,513f2a6cfdc9f0358700d530,52.576516,13.299710000000005,50.0,100.0,,0.0,0.0,55.55555555555556
935,513f2b18fdc9f0358700d643,52.487639,13.385126000000014,0.0,60.0,0.0,,,33.33333333333333
936,513f2d53fdc9f0358700d9fe,52.504697,13.426719999999932,0.0,0.0,0.0,0.0,0.0,0.0
937,513f3058fdc9f0358700dec0,52.437302,13.231989,50.0,33.33333333333333,0.0,100.0,100.0,25.0
938,513f2c9cfdc9f0358700d8d0,52.594848,13.439081999999985,66.66666666666666,0.0,0.0,,,12.5
939,513f2ecefdc9f0358700dc9b,52.418086,13.522742999999991,100.0,50.0,100.0,100.0,100.0,50.0
940,513f2bd0fdc9f0358700d774,52.518155,13.182180000000017,25.0,40.0,25.0,0.0,0.0,0.0
941,513f2feefdc9f0358700de67,52.54885,13.376085999999988,50.0,40.0,33.33333333333333,0.0,0.0,0.0
942,513f2d66fdc9f0358700da25,52.472357,13.385804000000007,0.0,0.0,0.0,0.0,0.0,0.0
943,513f2c41fdc9f0358700d833,52.553521,13.353339000000004,0.0,20.0,50.0,,,0.0
944,513f2a12fdc9f0358700d499,52.43314,13.335984999999935,50.0,0.0,,33.33333333333333,33.33333333333333,0.0
945,513f2d7cfdc9f0358700da51,52.579343,13.33313899999996,0.0,0.0,100.0,,,0.0
946,513f29b4fdc9f0358700d3fd,52.512919,13.51015899999993,50.0,50.0,33.33333333333333,,,66.66666666666666
947,513f2e67fdc9f0358700dbe2,52.59412,13.325106000000003,0.0,50.0,,0.0,0.0,60.0
948,513f2d6afdc9f0358700da2d,52.484898,13.35398699999996,0.0,16.666666666666664,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333
949,513f2b28fdc9f0358700d65e,52.473297,13.306692999999996,100.0,100.0,33.33333333333333,,,100.0
950,513f2971fdc9f0358700d382,52.474224,13.520268999999985,0.0,0.0,0.0,,,
951,513f2bf8fdc9f0358700d7b9,52.53104,13.623818000000028,33.33333333333333,0.0,66.66666666666666,100.0,100.0,100.0
952,513f2dcbfdc9f0358700dad7,52.46985,13.503196000000004,100.0,50.0,33.33333333333333,0.0,0.0,
953,513f2fb6fdc9f0358700de12,52.544438,13.169697000000042,50.0,100.0,66.66666666666666,,,0.0
954,513f2987fdc9f0358700d3ab,52.552388,13.38127899999995,0.0,0.0,50.0,,,36.36363636363637
955,513f2988fdc9f0358700d3ad,52.488524,13.590183000000025,66.66666666666666,83.33333333333334,,100.0,100.0,0.0
956,513f2d35fdc9f0358700d9c8,52.618545,13.306868000000009,0.0,0.0,33.33333333333333,100.0,100.0,33.33333333333333
957,513f2babfdc9f0358700d73a,52.563144,13.35964899999999,0.0,40.0,0.0,0.0,0.0,33.33333333333333
958,513f311cfdc9f0358700df62,52.421445,13.34695499999998,0.0,50.0,50.0,100.0,100.0,25.0
959,513f2bfdfdc9f0358700d7c2,52.439631,13.27528099999995,50.0,33.33333333333333,50.0,,,0.0
960,513f302cfdc9f0358700de9d,52.452253,13.42766800000004,33.33333333333333,100.0,50.0,100.0,100.0,60.0
961,513f2f0cfdc9f0358700dcfd,52.557696,13.51735199999996,100.0,100.0,0.0,0.0,0.0,80.0
962,513f307ffdc9f0358700dee1,52.427092,13.374383999999964,33.33333333333333,,60.0,75.0,75.0,33.33333333333333
963,513f2953fdc9f0358700d342,52.566992,13.427611999999954,50.0,66.66666666666666,0.0,0.0,0.0,0.0
964,513f2e67fdc9f0358700dbe0,52.601773,13.449977999999987,0.0,50.0,0.0,50.0,50.0,40.0
965,513f2b07fdc9f0358700d62d,52.571315,13.451922999999963,0.0,50.0,,,,30.76923076923077
966,513f2afdfdc9f0358700d618,52.505324,13.439495999999965,0.0,100.0,100.0,,,50.0
967,513f2b0dfdc9f0358700d635,52.414563,13.38897099999997,100.0,75.0,20.0,,,0.0
968,513f2f1dfdc9f0358700dd18,52.54399,13.38869699999998,50.0,60.0,,66.66666666666666,66.66666666666666,100.0
969,513f2aa3fdc9f0358700d588,52.488043,13.571317000000022,25.0,0.0,100.0,0.0,0.0,0.0
970,513f2e96fdc9f0358700dc3d,52.499528,13.25637000000006,100.0,40.0,100.0,,,33.33333333333333
971,513f2d75fdc9f0358700da42,52.521602,13.626072000000022,0.0,50.0,50.0,,,0.0
972,513f2db5fdc9f0358700dab0,52.494342,13.569813999999951,0.0,33.33333333333333,50.0,100.0,100.0,40.0
973,513f2d5ffdc9f0358700da16,52.439954,13.226083000000015,0.0,0.0,0.0,100.0,100.0,75.0
974,513f2f9bfdc9f0358700dde3,52.603767,13.484870999999998,66.66666666666666,33.33333333333333,50.0,,,75.0
975,513f2e3efdc9f0358700db98,52.543762,13.554746000000025,0.0,0.0,0.0,,,0.0
976,513f2a2afdc9f0358700d4c3,52.495185,13.470868999999992,50.0,0.0,20.0,0.0,0.0,14.285714285714285
977,513f2903fdc9f0358700d2c3,52.529848,13.20522500000004,33.33333333333333,0.0,0.0,100.0,100.0,66.66666666666666
978,513f338cfdc9f0358700e16f,52.501454,13.402029999999968,50.0,0.0,,,,0.0
979,513f2e8bfdc9f0358700dc2b,52.478485,13.521416999999929,66.66666666666666,0.0,100.0,33.33333333333333,33.33333333333333,23.076923076923077
980,513f2d7cfdc9f0358700da50,52.628079,13.311194999999998,25.0,50.0,16.666666666666664,0.0,0.0,46.666666666666664
981,513f2c15fdc9f0358700d7eb,52.514066,13.344686000000024,66.66666666666666,50.0,66.66666666666666,,,55.55555555555556
982,513f2960fdc9f0358700d35d,52.534924,13.254999999999995,0.0,0.0,,,,33.33333333333333
983,513f2fb3fdc9f0358700de0e,52.600531,13.474557000000004,50.0,75.0,100.0,100.0,100.0,12.5
984,513f2daffdc9f0358700daa4,52.553867,13.336119000000052,0.0,20.0,,50.0,50.0,0.0
985,513f2a6ffdc9f0358700d533,52.612513,13.346328999999969,0.0,0.0,0.0,100.0,100.0,0.0
986,513f28dafdc9f0358700d277,52.479251,13.36169300000006,100.0,33.33333333333333,0.0,,,
987,513f305dfdc9f0358700dec3,52.444075,13.34614499999998,100.0,0.0,75.0,0.0,0.0,75.0
988,513f2ed6fdc9f0358700dca8,52.57298,13.317938000000026,50.0,0.0,33.33333333333333,0.0,0.0,33.33333333333333
989,513f2f3bfdc9f0358700dd48,52.492073,13.445979999999963,0.0,0.0,0.0,50.0,50.0,0.0
990,513f321efdc9f0358700e040,52.570462,13.425531999999976,0.0,0.0,50.0,0.0,0.0,50.0
991,513f28bafdc9f0358700d245,52.568647,13.53145100000006,25.0,20.0,0.0,100.0,100.0,100.0
992,513f2bc9fdc9f0358700d76b,52.491335,13.392569999999978,0.0,0.0,100.0,0.0,0.0,28.57142857142857
993,513f2e4ffdc9f0358700dbb2,52.506837,13.464584999999945,66.66666666666666,50.0,0.0,,,0.0
994,513f3354fdc9f0358700e13d,52.563172,13.569639000000052,100.0,66.66666666666666,66.66666666666666,0.0,0.0,14.285714285714285
995,513f3395fdc9f0358700e177,52.603075,13.308569000000034,0.0,,0.0,0.0,0.0,100.0
996,513f292efdc9f0358700d306,52.473789,13.32414300000005,50.0,100.0,0.0,0.0,0.0,33.33333333333333
997,513f2a18fdc9f0358700d4a5,52.538025,13.30071399999997,0.0,,100.0,,,50.0
998,513f2cb0fdc9f0358700d8ed,52.611443,13.354489999999942,100.0,50.0,0.0,100.0,100.0,50.0
999,513f2d8bfdc9f0358700da66,52.566562,13.366142999999964,100.0,50.0,0.0,,,0.0
1000,513f2909fdc9f0358700d2ce,52.521602,13.23956499999997,50.0,100.0,0.0,0.0,0.0,25.0
1001,513f2f45fdc9f0358700dd54,52.618359,13.367398999999978,50.0,71.42857142857143,50.0,,,0.0
1002,513f2b8dfdc9f0358700d703,52.546981,13.171301999999969,0.0,75.0,33.33333333333333,,,42.857142857142854
1003,513f2983fdc9f0358700d3a6,52.528727,13.13082499999996,0.0,25.0,66.66666666666666,0.0,0.0,14.285714285714285
1004,513f2fa5fdc9f0358700ddf3,52.562131,13.342063000000053,50.0,33.33333333333333,50.0,50.0,50.0,66.66666666666666
1005,513f29b7fdc9f0358700d3ff,52.631834,13.283962999999972,33.33333333333333,50.0,100.0,33.33333333333333,33.33333333333333,16.666666666666664
1006,513f2b8bfdc9f0358700d6fe,52.551089,13.419119000000023,0.0,0.0,0.0,0.0,0.0,0.0
1007,513f2a1afdc9f0358700d4a8,52.407257,13.382781000000024,50.0,,100.0,100.0,100.0,50.0
1008,513f2956fdc9f0358700d349,52.521257,13.61022300000002,0.0,25.0,0.0,0.0,0.0,0.0
1009,513f2da1fdc9f0358700da88,52.549718,13.585808000000045,0.0,0.0,0.0,50.0,50.0,100.0
1010,513f298cfdc9f0358700d3b3,52.4591,13.506231999999954,25.0,0.0,50.0,,,33.33333333333333
1011,513f2d79fdc9f0358700da4b,52.579414,13.421045999999931,50.0,0.0,0.0,100.0,100.0,0.0
1012,513f2e8bfdc9f0358700dc2d,52.421937,13.31816600000002,75.0,100.0,50.0,100.0,100.0,100.0
1013,513f3394fdc9f0358700e175,52.571902,13.55629799999997,0.0,25.0,0.0,,,0.0
1014,513f2ec8fdc9f0358700dc96,52.426217,13.409504999999967,100.0,50.0,66.66666666666666,50.0,50.0,
1015,513f2ae3fdc9f0358700d5ef,52.525841,13.57149800000002,0.0,50.0,100.0,100.0,100.0,50.0
1016,513f2eb1fdc9f0358700dc69,52.527892,13.48540700000001,100.0,,,100.0,100.0,50.0
1017,513f2db1fdc9f0358700daa9,52.472171,13.51070500000003,50.0,66.66666666666666,66.66666666666666,100.0,100.0,75.0
1018,513f305efdc9f0358700dec4,52.497438,13.484054000000016,0.0,50.0,100.0,,,25.0
1019,513f2988fdc9f0358700d3ae,52.44304,13.275526000000012,100.0,0.0,,50.0,50.0,66.66666666666666
1020,513f3099fdc9f0358700def9,52.53637,13.47019499999999,0.0,50.0,0.0,0.0,0.0,60.0
1021,513f33a9fdc9f0358700e189,52.429286,13.47070199999996,0.0,50.0,33.33333333333333,100.0,100.0,50.0
1022,513f2af7fdc9f0358700d612,52.42958,13.346764000000007,0.0,0.0,0.0,0.0,0.0,28.57142857142857
1023,513f2b52fdc9f0358700d6a1,52.403312,13.529602999999952,33.33333333333333,33.33333333333333,100.0,50.0,50.0,40.0
1024,513f2e61fdc9f0358700dbd4,52.507547,13.519518000000062,100.0,,,0.0,0.0,66.66666666666666
1025,513f2e29fdc9f0358700db77,52.520502,13.47108400000002,66.66666666666666,,50.0,66.66666666666666,66.66666666666666,50.0
1026,513f2fcdfdc9f0358700de3a,52.516021,13.182189999999991,0.0,75.0,20.0,100.0,100.0,0.0
1027,513f2a63fdc9f0358700d523,52.43314,13.335984999999935,50.0,40.0,0.0,,,50.0
1028,513f2ec4fdc9f0358700dc8d,52.48924,13.405301000000009,0.0,57.14285714285714,33.33333333333333,,,50.0
1029,513f2af1fdc9f0358700d602,52.547119,13.36679700000002,0.0,0.0,50.0,0.0,0.0,44.44444444444444
1030,513f32fafdc9f0358700e0f7,52.535561,13.473792000000005,50.0,33.33333333333333,40.0,,,0.0
1031,513f2e42fdc9f0358700dba0,52.558093,13.562422999999969,0.0,40.0,100.0,33.33333333333333,33.33333333333333,0.0
1032,513f29bafdc9f0358700d403,52.51227,13.438513000000055,0.0,71.42857142857143,,,,80.0
1033,513f29a1fdc9f0358700d3d8,52.535763,13.174588999999967,50.0,60.0,100.0,,,16.666666666666664
1034,513f2e46fdc9f0358700dba5,52.45733,13.477068000000031,66.66666666666666,50.0,0.0,25.0,25.0,0.0
1035,513f309bfdc9f0358700defc,52.5094,13.530715999999984,0.0,62.5,66.66666666666666,100.0,100.0,42.857142857142854
1036,513f2d8efdc9f0358700da6c,52.523044,13.361376999999948,0.0,40.0,0.0,0.0,0.0,
1037,513f303ffdc9f0358700deae,52.512761,13.508988000000045,50.0,,25.0,0.0,0.0,0.0
1038,513f28cffdc9f0358700d261,52.526184,13.403305000000046,0.0,50.0,50.0,100.0,100.0,75.0
1039,513f2ab0fdc9f0358700d59e,52.522958,13.510017999999944,100.0,100.0,50.0,100.0,100.0,66.66666666666666
1040,513f2a4dfdc9f0358700d501,52.417636,13.38130799999999,80.0,50.0,,,,33.33333333333333
1041,513f2f00fdc9f0358700dcea,52.572323,13.416652,33.33333333333333,0.0,,0.0,0.0,
1042,513f310ffdc9f0358700df57,52.541777,13.152780000000009,100.0,50.0,0.0,,,55.55555555555556
1043,513f2935fdc9f0358700d30e,52.403922,13.398289999999974,50.0,100.0,0.0,50.0,50.0,
1044,513f3066fdc9f0358700decb,52.535801,13.527538999999932,100.0,,0.0,,,60.0
1045,513f2c37fdc9f0358700d822,52.447638,13.516842999999994,50.0,0.0,0.0,0.0,0.0,100.0
1046,513f2c30fdc9f0358700d814,52.50107,13.513453000000029,0.0,80.0,100.0,0.0,0.0,50.0
1047,513f3334fdc9f0358700e121,52.560348,13.333409999999958,0.0,40.0,33.33333333333333,100.0,100.0,33.33333333333333
